frame,time,phase,x,y,z,foot_x,foot_y,foot_z,visible,tick
1204,6.065691,4,6681.4595,-671.9070,90.0000,48.2509,0.5750,15.6960,1,1
1205,6.079635,4,6681.4595,-664.6563,90.0000,49.7097,0.5799,18.5467,1,1
1206,6.093122,4,6681.4595,-657.6430,90.0000,50.4734,0.4974,21.4287,1,1
1207,6.105932,4,6681.4595,-650.9817,90.0000,50.6328,0.6022,23.9287,1,1
1208,6.119374,4,6681.4595,-643.9919,90.0000,49.6111,1.0309,25.9234,1,1
1209,6.132347,4,6681.4595,-637.2459,90.0000,48.4555,1.4155,27.9680,1,1
1210,6.145908,4,6681.4595,-630.1940,90.0000,46.0879,2.1073,28.6342,1,1
1211,6.159121,4,6681.4595,-623.3232,90.0000,43.3887,2.8890,28.9860,1,1
1212,6.172844,4,6681.4595,-616.1875,90.0000,40.0073,4.0129,28.9667,1,1
1213,6.185815,4,6681.4595,-609.4425,90.0000,35.6838,5.3013,27.3630,1,1
1214,6.199195,4,6681.4595,-602.4849,90.0000,30.7156,6.4906,26.3967,1,1
1215,6.212991,4,6681.4595,-595.3108,90.0000,25.1015,7.3386,24.1890,1,1
1216,6.225838,4,6681.4595,-588.6306,90.0000,19.2588,7.8715,22.2125,1,1
1217,6.239650,4,6681.4595,-581.4484,90.0000,12.6929,8.1033,20.2841,1,1
1218,6.252899,4,6681.4595,-574.5588,90.0000,6.6749,7.8951,17.9078,1,1
1219,6.267129,4,6681.4595,-567.1591,90.0000,-0.8758,7.8792,16.0655,1,1
1220,6.279481,4,6681.4595,-560.7362,90.0000,-6.4323,7.4930,14.1267,1,1
1221,6.292387,4,6681.4595,-554.0252,90.0000,-12.9174,7.2856,12.4613,1,1
1222,6.305153,4,6681.4595,-547.3867,90.0000,-19.1120,6.9100,11.6076,1,1
1223,6.317993,4,6681.4595,-540.7099,90.0000,-23.5206,5.7084,10.8280,1,1
1224,6.330307,4,6681.4595,-534.3065,90.0000,-27.7751,4.8409,10.5699,1,1
1225,6.342537,4,6681.4595,-527.9472,90.0000,-29.6822,4.0588,10.7261,1,1
1226,6.355169,4,6681.4595,-521.3783,90.0000,-29.7452,3.0597,10.9546,1,1
1227,6.367297,4,6681.4595,-515.0716,90.0000,-29.7693,2.1599,11.0091,1,1
1228,6.379497,4,6681.4595,-508.7278,90.0000,-27.7276,1.9113,10.0991,1,1
1229,6.392377,4,6681.4595,-502.0300,90.0000,-25.1443,1.4204,8.8865,1,1
1230,6.404227,4,6681.4595,-495.8681,90.0000,-22.5487,0.5948,7.7476,1,1
1231,6.417520,4,6681.4595,-488.9557,90.0000,-18.6497,0.1317,5.9682,1,1
1232,6.429466,4,6681.4595,-482.7438,90.0000,-14.6065,-0.7477,4.8090,1,1
1233,6.440945,4,6681.4595,-476.7751,90.0000,-10.1732,-1.5278,4.0903,1,1
1234,6.452736,4,6681.4595,-470.6435,90.0000,-4.9477,-1.8012,3.6295,1,1
1235,6.464501,4,6681.4595,-464.5257,90.0000,0.6997,-1.9956,3.6516,1,1
1236,6.476262,4,6681.4595,-458.4102,90.0000,6.5078,-1.6052,3.7331,1,1
1237,6.487845,4,6681.4595,-452.3870,90.0000,12.5227,-0.7455,4.0494,1,1
1238,6.500009,4,6681.4595,-446.0618,90.0000,18.7280,-0.0815,4.7523,1,1
1239,6.512057,4,6681.4595,-439.7969,90.0000,24.1096,-0.0061,4.9826,1,1
1240,6.523804,4,6681.4595,-433.6881,90.0000,29.3517,0.1862,5.4388,1,1
1241,6.535512,4,6681.4595,-427.6001,90.0000,34.6831,0.6535,6.3267,1,1
1242,6.548159,4,6681.4595,-421.0237,90.0000,38.9119,-0.0121,7.2876,1,1
1243,6.561002,4,6681.4595,-414.3455,90.0000,43.3008,0.0736,8.6468,1,1
1244,6.573549,4,6681.4595,-407.8207,90.0000,46.8885,0.0701,10.4972,1,1
1245,6.585661,4,6681.4595,-401.5226,90.0000,49.1809,-0.6066,12.8879,1,1
1246,6.597747,4,6681.4595,-395.2378,90.0000,51.4583,-0.8286,15.4789,1,1
1247,6.610729,4,6681.4595,-388.4870,90.0000,52.2975,-0.8842,18.2032,1,1
1248,6.623267,4,6681.4595,-381.9675,90.0000,52.0582,-1.0342,20.8285,1,1
1249,6.635095,4,6681.4595,-375.8167,90.0000,51.6314,-1.2143,23.3823,1,1
1250,6.648087,4,6681.4595,-369.0611,90.0000,49.7425,-0.8255,24.7665,1,1
1251,6.659998,4,6681.4595,-362.8672,90.0000,47.8958,-0.4832,26.1182,1,1
1252,6.672080,4,6681.4595,-356.5847,90.0000,45.6565,-0.0091,27.0993,1,1
1253,6.684910,4,6681.4595,-349.9131,90.0000,42.4144,0.9043,26.6891,1,1
1254,6.697091,4,6681.4595,-343.5787,90.0000,39.1646,1.9006,26.6283,1,1
1255,6.708822,4,6681.4595,-337.4786,90.0000,35.6512,2.9975,25.6854,1,1
1256,6.721048,4,6681.4595,-331.1212,90.0000,31.1009,4.1756,24.2305,1,1
1257,6.733111,4,6681.4595,-324.8486,90.0000,26.4035,5.2223,23.2037,1,1
1258,6.744682,4,6681.4595,-318.8316,90.0000,21.5507,5.7366,21.6633,1,1
1259,6.756153,4,6681.4595,-312.8665,90.0000,16.4720,6.0768,20.2096,1,1
1260,6.768434,4,6681.4595,-306.4807,90.0000,10.5749,6.2936,19.1511,1,1
1261,6.780638,4,6681.4595,-300.1346,90.0000,5.5715,6.0932,17.4557,1,1
1262,6.793899,4,6681.4595,-293.2390,90.0000,-0.6587,5.9498,15.9195,1,1
1263,6.806388,4,6681.4595,-286.7446,90.0000,-6.4873,5.7329,14.7033,1,1
1264,6.818435,4,6681.4595,-280.4801,90.0000,-11.9388,5.5023,13.0899,1,1
1265,6.830900,5,6681.4595,-273.9981,90.0000,-18.0322,5.4628,12.1183,1,1
1266,6.843719,5,6680.3817,-268.0162,90.0000,-23.2687,4.9267,11.3598,1,1
1267,7.033354,5,6581.7711,-268.0162,90.0000,7.9424,-34.3392,12.2645,1,1
1268,7.040510,5,6578.0500,-268.0162,90.0000,8.1642,-34.9974,12.2306,1,1
1269,7.046307,5,6575.0356,-268.0162,90.0000,8.3667,-34.9117,12.1747,1,1
1270,7.058982,5,6568.4447,-268.0162,90.0000,8.7317,-32.5840,11.7392,1,1
1271,7.071593,5,6561.8870,-268.0162,90.0000,9.0145,-29.6066,11.1857,1,1
1272,7.084685,5,6555.0790,-268.0162,90.0000,8.9541,-25.4828,10.2605,1,1
1273,7.098301,5,6547.9989,-268.0162,90.0000,8.7811,-20.2122,9.2966,1,1
1274,7.111058,5,6541.3651,-268.0162,90.0000,8.8388,-14.7346,8.6911,1,1
1275,7.123850,5,6534.7136,-268.0162,90.0000,8.4539,-8.5857,7.1224,1,1
1276,7.137281,5,6527.7291,-268.0162,90.0000,8.2761,-1.5153,6.4395,1,1
1277,7.150314,5,6520.9520,-268.0162,90.0000,8.3356,4.7629,6.7329,1,1
1278,7.162553,5,6514.5877,-268.0162,90.0000,8.4412,9.9501,7.6199,1,1
1279,7.175414,5,6507.8998,-268.0162,90.0000,8.6425,15.5122,9.2193,1,1
1280,7.188629,5,6501.0281,-268.0162,90.0000,8.8316,16.9580,10.6085,1,1
1281,7.203006,5,6493.5522,-268.0162,90.0000,9.0901,17.8283,12.0437,1,1
1282,7.216593,5,6486.4869,-268.0162,90.0000,9.3480,16.8737,12.9121,1,1
1283,7.230762,5,6479.1192,-268.0162,90.0000,9.4805,13.6577,13.5588,1,1
