frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1863,13.007536,11,0.541465,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.857815,8.633656,6.132387
1864,13.019376,11,0.553305,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859094,8.633320,6.132387
1865,13.031706,11,0.565635,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.860549,8.633231,6.132387
1866,13.044052,11,0.577981,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.861973,8.633232,6.132387
1867,13.055196,11,0.589126,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.862372,8.634744,6.132387
1868,13.066985,11,0.600914,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.862796,8.636345,6.132387
1869,13.079062,11,0.612992,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.862928,8.637217,6.132387
1870,13.091651,11,0.625580,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.861700,8.634697,6.132387
1871,13.104312,11,0.638241,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.860471,8.632172,6.132387
1872,13.115556,11,0.649485,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859957,8.631154,6.132387
1873,13.126830,11,0.660759,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.860074,8.631451,6.132387
1874,13.138133,11,0.672063,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.860195,8.631747,6.132387
1875,13.149035,11,0.682964,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859485,8.630165,6.132387
1876,13.159532,11,0.693461,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.858063,8.626958,6.132387
1877,13.170387,11,0.704316,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856578,8.623629,6.132387
1878,13.181889,11,0.715818,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.855109,8.621142,6.132387
1879,13.193005,11,0.726935,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.853801,8.619988,6.132387
1880,13.204281,11,0.738210,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852478,8.618815,6.132387
1881,13.216206,11,0.750135,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852659,8.617813,6.132387
1882,13.227660,11,0.761589,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854271,8.617068,6.132387
1883,13.239301,11,0.773230,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.855906,8.616307,6.132387
1884,13.251120,11,0.785049,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.855616,8.614219,6.132387
1885,13.262963,11,0.796892,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854248,8.611406,6.132387
1886,13.275125,11,0.809054,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852850,8.608520,6.132387
1887,13.286799,11,0.820728,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854269,8.607931,6.132387
1888,13.298616,11,0.832545,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856172,8.607700,6.132387
1889,13.310077,11,0.844006,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.858019,8.607474,6.132387
1890,13.321851,11,0.855781,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856342,8.607343,6.132387
1891,13.333893,11,0.867822,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854614,8.607212,6.132387
1892,13.345620,11,0.879550,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852980,8.606950,6.132387
1893,13.357159,11,0.891088,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.851594,8.606113,6.132387
1894,13.368732,11,0.902661,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.850211,8.605281,6.132387
1895,13.381565,11,0.915494,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.849301,8.603787,6.132387
1896,13.392060,11,0.925989,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.849432,8.601788,6.132387
1897,13.401218,11,0.935147,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.849548,8.600045,6.132387
1898,13.412027,11,0.945957,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.850025,8.598473,6.132387
1899,13.422394,11,0.956324,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.852018,8.599117,6.132387
1900,13.432912,11,0.966841,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.854045,8.599776,6.132387
1901,13.441880,11,0.975809,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.855762,8.600331,6.132387
1902,13.451174,11,0.985103,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.856907,8.601376,6.132387
1903,13.459956,11,0.993885,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.857856,8.602449,6.132387
1904,13.468937,11,1.002866,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.858831,8.603546,6.132387
1905,13.478130,11,1.012059,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859615,8.604637,6.132387
1906,13.487969,11,1.021899,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859073,8.605563,6.132387
1907,13.497078,11,1.031007,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.858570,8.606420,6.132387
1908,13.506096,11,1.040025,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.858077,8.607271,6.132387
1909,13.515964,11,1.049893,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.859032,8.607922,6.132387
1910,13.524698,11,1.058627,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.860793,8.608331,6.132387
