frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
1027,2.472535336,11.230588,10.982612,1,0.352,-173.270,90.000,15,15,3005083648,93.000,59,20.000,2
1028,2.482899964,10.364628,11.197956,1,0.349,-179.093,90.000,15,15,3005128704,93.000,59,20.000,2
1029,2.493569969,10.670005,10.392200,1,0.347,-184.497,90.000,15,15,3005128704,93.000,59,20.000,2
1030,2.503845015,10.275046,10.686755,1,0.344,-190.054,90.000,15,15,3005177856,93.000,59,20.000,2
1031,2.514923769,11.078754,10.264756,1,0.341,-195.392,90.000,15,15,3005222912,93.000,59,20.000,2
1032,2.524402099,9.478330,11.102105,1,0.338,-201.165,90.000,15,15,3005222912,93.000,59,20.000,2
1033,2.533839227,9.437128,9.434968,1,0.336,-206.071,90.000,15,15,3005267968,93.000,59,20.000,2
1034,2.542779454,8.940227,9.479418,1,0.333,-211.000,90.000,15,15,3005267968,93.000,59,20.000,2
1035,2.551830003,9.050549,8.894337,1,0.331,-215.625,90.000,15,15,3005325312,93.000,59,20.000,2
1036,2.561119198,9.289195,9.062229,1,0.328,-220.338,90.000,15,15,3005337600,93.000,59,20.000,2
1037,2.571777523,10.658325,9.249855,1,0.326,-225.148,90.000,15,15,3005386752,93.000,59,20.000,2
1038,2.580600937,8.823414,10.702645,1,0.323,-230.713,90.000,15,15,3005390848,93.000,59,20.000,2
1039,2.589851441,9.250504,8.815114,1,0.320,-235.297,90.000,15,15,3005440000,93.000,59,20.000,2
1040,2.598634835,8.783394,9.265454,1,0.318,-240.115,90.000,15,15,3005444096,93.000,59,20.000,2
1041,2.607121021,8.486186,8.762904,1,0.315,-244.672,90.000,15,15,3005497344,93.000,59,20.000,2
1042,2.616228882,9.107861,8.451487,1,0.313,-249.066,90.000,15,15,3005497344,93.000,59,20.000,2
1043,2.624848032,8.619150,9.112740,1,0.310,-253.805,90.000,15,15,3005554688,93.000,59,20.000,2
